"OpCode","Family","species","MaxN","depth","temperature","sea","n_measure","min_FL","mean_FL","max_FL","sd_FL","se_FL","MoE_FL","ci_low","ci_high"
"isrwest240220E","Pseudochromidae","Pseudochromis pesi",1,76.6,21,"red",1,86.51,86.51,86.51,NA,NA,NA,NA,NA
"isrwest240220E","Serranidae","Epinephelus fasciatus",2,76.6,21,"red",2,221.25,222.82,224.38,2.21,1.56,3.07,219.75,225.89
"isrwest240220E","Serranidae","Variola louti",1,76.6,21,"red",1,426.86,426.86,426.86,NA,NA,NA,NA,NA
"isrwest240220F","Lethrinidae","Gymnocranius grandoculis",1,103.7,21,"red",1,370.79,370.79,370.79,NA,NA,NA,NA,NA
"isrwest240220F","Ostraciidae","Tetrosomus gibbosus",2,103.7,21,"red",2,220.91,267.17,313.43,65.42,46.26,90.67,176.5,357.83
"isrwest241220A","Lethrinidae","Lethrinus borbonicus",1,136,23,"red",1,276.11,276.11,276.11,NA,NA,NA,NA,NA
"isrwest241220A","Sparidae","Argyrops megalommatus",3,136,23,"red",2,122.16,148.19,174.22,36.81,26.03,51.02,97.18,199.21
"isrwest241220B","Ostraciidae","Tetrosomus gibbosus",2,110.5,23,"red",1,234.56,234.56,234.56,NA,NA,NA,NA,NA
"isrwest241220B","Pomacanthidae","Genicanthus caudovittatus",1,110.5,23,"red",1,20.69,20.69,20.69,NA,NA,NA,NA,NA
"isrwest241220C","Ostraciidae","Tetrosomus gibbosus",6,98,23,"red",6,220.91,255.87,276.52,19.3,7.88,15.44,240.43,271.32
"isrwest241220C","Pinguipedidae","Parapercis somaliensis",1,98,23,"red",1,98.87,98.87,98.87,NA,NA,NA,NA,NA
"isrwest241220C","Scombridae","Gymnosarda unicolor",4,98,23,"red",3,885.94,980.41,1048.64,84.47,48.77,95.58,884.83,1076
"isrwest241220C","Serranidae","Variola louti",1,98,23,"red",1,482.86,482.86,482.86,NA,NA,NA,NA,NA
"isrwest241220D","Lethrinidae","Gymnocranius grandoculis",1,67.7,23,"red",1,506.11,506.11,506.11,NA,NA,NA,NA,NA
"isrwest241220D","Mullidae","Parupeneus heptacanthus",3,67.7,23,"red",2,127.31,150.36,173.4,32.59,23.04,45.17,105.19,195.52
"isrwest241220D","Nemipteridae","Nemipterus zysron",1,67.7,23,"red",1,253.54,253.54,253.54,NA,NA,NA,NA,NA
"isrwest241220D","Ostraciidae","Ostracion cubicum",1,67.7,23,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220D","Ostraciidae","Tetrosomus gibbosus",1,67.7,23,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220D","Tetraodontidae","Arothron hispidus",1,67.7,23,"red",1,215.33,215.33,215.33,NA,NA,NA,NA,NA
"isrwest241220E","Acanthuridae","Ctenochaetus striatus",2,52.8,24,"red",2,136.16,140.75,145.34,6.49,4.59,9,131.75,149.75
"isrwest241220E","Balistidae","Sufflamen albicaudatum",1,52.8,24,"red",1,161.36,161.36,161.36,NA,NA,NA,NA,NA
"isrwest241220E","Chaetodontidae","Chaetodon austriacus",2,52.8,24,"red",1,132,132,132,NA,NA,NA,NA,NA
"isrwest241220E","Chaetodontidae","Chaetodon paucifasciatus",2,52.8,24,"red",2,105.11,105.14,105.17,0.04,0.03,0.06,105.08,105.2
"isrwest241220E","Labridae","Bodianus anthioides",2,52.8,24,"red",2,153.38,177.12,200.85,33.57,23.74,46.52,130.6,223.64
"isrwest241220E","Labridae","Coris aygula",1,52.8,24,"red",1,355.39,355.39,355.39,NA,NA,NA,NA,NA
"isrwest241220E","Labridae","Hemigymnus sexfasciatus",1,52.8,24,"red",1,215.04,215.04,215.04,NA,NA,NA,NA,NA
"isrwest241220E","Labridae","Oxycheilinus digramma",1,52.8,24,"red",1,208.92,208.92,208.92,NA,NA,NA,NA,NA
"isrwest241220E","Lethrinidae","Gymnocranius grandoculis",1,52.8,24,"red",1,438.72,438.72,438.72,NA,NA,NA,NA,NA
"isrwest241220E","Lethrinidae","Lethrinus borbonicus",2,52.8,24,"red",2,247.05,258.71,270.38,16.5,11.66,22.86,235.85,281.58
"isrwest241220E","Mullidae","Parupeneus cyclostomus",2,52.8,24,"red",2,203.95,224.39,244.83,28.91,20.44,40.06,184.33,264.45
"isrwest241220E","Mullidae","Parupeneus forsskali",5,52.8,24,"red",5,127.19,164.36,210.46,31.71,14.18,27.8,136.56,192.16
"isrwest241220E","Mullidae","Parupeneus macronemus",1,52.8,24,"red",1,144.5,144.5,144.5,NA,NA,NA,NA,NA
"isrwest241220E","Ostraciidae","Tetrosomus gibbosus",1,52.8,24,"red",1,144.85,144.85,144.85,NA,NA,NA,NA,NA
"isrwest241220E","Pomacanthidae","Apolemichthys xanthotis",2,52.8,24,"red",2,138.77,145.71,152.65,9.81,6.94,13.6,132.1,159.31
"isrwest241220E","Pomacanthidae","Genicanthus caudovittatus",2,52.8,24,"red",1,120.63,120.63,120.63,NA,NA,NA,NA,NA
"isrwest241220E","Scaridae","Chlorurus sordidus",1,52.8,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220E","Scaridae","Scarus ferrugineus",1,52.8,24,"red",1,246.27,246.27,246.27,NA,NA,NA,NA,NA
"isrwest241220E","Scaridae","Scarus fuscopurpureus",1,52.8,24,"red",1,196.09,196.09,196.09,NA,NA,NA,NA,NA
"isrwest241220E","Scaridae","Scarus niger",1,52.8,24,"red",1,263.08,263.08,263.08,NA,NA,NA,NA,NA
"isrwest241220E","Serranidae","Cephalopholis oligosticta",1,52.8,24,"red",1,214.07,214.07,214.07,NA,NA,NA,NA,NA
"isrwest241220E","Serranidae","Cephalopholis hemistiktos",1,52.8,24,"red",1,111.48,111.48,111.48,NA,NA,NA,NA,NA
"isrwest241220E","Serranidae","Epinephelus fasciatus",1,52.8,24,"red",1,254.58,254.58,254.58,NA,NA,NA,NA,NA
"isrwest241220E","Serranidae","Variola louti",1,52.8,24,"red",1,347.95,347.95,347.95,NA,NA,NA,NA,NA
"isrwest241220E","Tetraodontidae","Arothron hispidus",1,52.8,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Acanthuridae","Ctenochaetus striatus",1,29.1,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Balistidae","Sufflamen albicaudatum",2,29.1,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Chaetodontidae","Chaetodon austriacus",2,29.1,24,"red",2,113.92,116.52,119.13,3.69,2.61,5.11,111.42,121.63
"isrwest241220F","Chaetodontidae","Chaetodon lineolatus",1,29.1,24,"red",1,186.5,186.5,186.5,NA,NA,NA,NA,NA
"isrwest241220F","Chaetodontidae","Chaetodon paucifasciatus",2,29.1,24,"red",1,105.19,105.19,105.19,NA,NA,NA,NA,NA
"isrwest241220F","Chaetodontidae","Heniochus intermedius",2,29.1,24,"red",2,177.62,181.79,185.96,5.89,4.17,8.17,173.62,189.96
"isrwest241220F","Dasyatidae","Himantura uarnak",1,29.1,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Holocentridae","Sargocentron caudimaculatum",1,29.1,24,"red",1,186.36,186.36,186.36,NA,NA,NA,NA,NA
"isrwest241220F","Labridae","Anampses meleagrides",1,29.1,24,"red",1,175.92,175.92,175.92,NA,NA,NA,NA,NA
"isrwest241220F","Labridae","Bodianus anthioides",2,29.1,24,"red",2,147.58,151.93,156.29,6.16,4.36,8.54,143.4,160.47
"isrwest241220F","Labridae","Cheilinus abudjubbe",1,29.1,24,"red",1,237.33,237.33,237.33,NA,NA,NA,NA,NA
"isrwest241220F","Labridae","Labroides dimidiatus",1,29.1,24,"red",1,46.08,46.08,46.08,NA,NA,NA,NA,NA
"isrwest241220F","Labridae","Oxycheilinus digramma",2,29.1,24,"red",2,172.5,218.56,264.62,65.14,46.06,90.28,128.28,308.84
"isrwest241220F","Labridae","Oxycheilinus mentalis",1,29.1,24,"red",1,132.1,132.1,132.1,NA,NA,NA,NA,NA
"isrwest241220F","Labridae","Paracheilinus octotaenia",21,29.1,24,"red",13,36.43,49.63,64.28,8.95,2.48,4.86,44.77,54.5
"isrwest241220F","Lethrinidae","Lethrinus mahsena",1,29.1,24,"red",1,196.31,196.31,196.31,NA,NA,NA,NA,NA
"isrwest241220F","Lethrinidae","Lethrinus nebulosus",2,29.1,24,"red",2,481.33,539.43,597.53,82.17,58.1,113.88,425.56,653.31
"isrwest241220F","Mullidae","Parupeneus cyclostomus",1,29.1,24,"red",1,90.91,90.91,90.91,NA,NA,NA,NA,NA
"isrwest241220F","Mullidae","Parupeneus forsskali",3,29.1,24,"red",3,147.47,164.03,183.51,18.2,10.51,20.59,143.43,184.62
"isrwest241220F","Muraenidae","Gymnothorax undulatus",1,29.1,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Ostraciidae","Tetrosomus gibbosus",1,29.1,24,"red",1,182.16,182.16,182.16,NA,NA,NA,NA,NA
"isrwest241220F","Pomacanthidae","Apolemichthys xanthotis",2,29.1,24,"red",2,115.66,125.48,135.31,13.9,9.83,19.26,106.22,144.74
"isrwest241220F","Pomacanthidae","Genicanthus caudovittatus",3,29.1,24,"red",3,125.95,142.7,151.65,14.52,8.38,16.43,126.27,159.12
"isrwest241220F","Pomacentridae","Pomacentrus trichrourus",1,29.1,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Pseudochromidae","Pseudochromis springeri",1,29.1,24,"red",1,30.21,30.21,30.21,NA,NA,NA,NA,NA
"isrwest241220F","Scaridae","Chlorurus sordidus",2,29.1,24,"red",2,219.48,241.34,263.2,30.91,21.86,42.84,198.5,284.18
"isrwest241220F","Scaridae","Scarus ferrugineus",2,29.1,24,"red",2,231,235.73,240.46,6.69,4.73,9.27,226.46,245
"isrwest241220F","Scaridae","Scarus fuscopurpureus",1,29.1,24,"red",1,234.51,234.51,234.51,NA,NA,NA,NA,NA
"isrwest241220F","Scaridae","Scarus niger",2,29.1,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Serranidae","Cephalopholis argus",2,29.1,24,"red",2,124.55,133.21,141.87,12.25,8.66,16.97,116.24,150.18
"isrwest241220F","Serranidae","Epinephelus fasciatus",3,29.1,24,"red",2,224.59,234.23,243.88,13.64,9.65,18.91,215.33,253.14
"isrwest241220F","Serranidae","Plectropomus pessuliferus",1,29.1,24,"red",1,684.33,684.33,684.33,NA,NA,NA,NA,NA
"isrwest241220F","Serranidae","Variola louti",1,29.1,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220F","Siganidae","Siganus argenteus",5,29.1,24,"red",5,168.06,241.4,351.98,91.11,40.75,79.86,161.53,321.26
"isrwest241220G","Acanthuridae","Ctenochaetus striatus",1,24.8,24,"red",1,142.53,142.53,142.53,NA,NA,NA,NA,NA
"isrwest241220G","Balistidae","Balistapus undulatus",2,24.8,24,"red",2,209.4,212.56,215.71,4.46,3.15,6.18,206.38,218.74
"isrwest241220G","Balistidae","Sufflamen albicaudatum",2,24.8,24,"red",2,153.2,172.71,192.23,27.6,19.51,38.25,134.47,210.96
"isrwest241220G","Chaetodontidae","Chaetodon paucifasciatus",2,24.8,24,"red",1,118.95,118.95,118.95,NA,NA,NA,NA,NA
"isrwest241220G","Labridae","Bodianus anthioides",2,24.8,24,"red",2,118.85,130.26,141.66,16.13,11.4,22.35,107.9,152.61
"isrwest241220G","Labridae","Cheilinus abudjubbe",1,24.8,24,"red",1,239.55,239.55,239.55,NA,NA,NA,NA,NA
"isrwest241220G","Lethrinidae","Lethrinus borbonicus",1,24.8,24,"red",1,220.09,220.09,220.09,NA,NA,NA,NA,NA
"isrwest241220G","Mullidae","Parupeneus forsskali",6,24.8,24,"red",6,102.69,142.93,191.08,30.71,12.54,24.58,118.36,167.51
"isrwest241220G","Mullidae","Parupeneus macronemus",1,24.8,24,"red",1,161.95,161.95,161.95,NA,NA,NA,NA,NA
"isrwest241220G","Muraenidae","Gymnothorax johnsoni",1,24.8,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220G","Muraenidae","Gymnothorax nudivomer",1,24.8,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220G","Pomacanthidae","Pomacanthus imperator",1,24.8,24,"red",1,199.34,199.34,199.34,NA,NA,NA,NA,NA
"isrwest241220G","Pomacentridae","Amblyglyphidodon flavilatus",1,24.8,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220G","Pomacentridae","Dascyllus marginatus",6,24.8,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220G","Pseudochromidae","Pseudochromis springeri",1,24.8,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220G","Scaridae","Chlorurus genazonatus",1,24.8,24,"red",1,355.36,355.36,355.36,NA,NA,NA,NA,NA
"isrwest241220G","Scaridae","Chlorurus sordidus",2,24.8,24,"red",2,294.43,306.66,318.9,17.3,12.23,23.98,282.69,330.64
"isrwest241220G","Scaridae","Scarus ferrugineus",4,24.8,24,"red",3,249.01,296.8,362.46,58.8,33.95,66.53,230.27,363.34
"isrwest241220G","Scaridae","Scarus fuscopurpureus",5,24.8,24,"red",5,226.76,248.75,289.23,25.08,11.22,21.98,226.77,270.73
"isrwest241220G","Scaridae","Scarus niger",1,24.8,24,"red",1,380.67,380.67,380.67,NA,NA,NA,NA,NA
"isrwest241220G","Serranidae","Epinephelus fasciatus",3,24.8,24,"red",1,235.94,235.94,235.94,NA,NA,NA,NA,NA
"isrwest241220G","Serranidae","Variola louti",2,24.8,24,"red",2,384.73,437.91,491.08,75.2,53.17,104.22,333.69,542.13
"isrwest241220G","Siganidae","Siganus stellatus",2,24.8,24,"red",2,238.33,261.69,285.04,33.03,23.35,45.77,215.91,307.46
"isrwest241220H","Lethrinidae","Gymnocranius grandoculis",1,87.2,23,"red",1,423.07,423.07,423.07,NA,NA,NA,NA,NA
"isrwest241220H","Ostraciidae","Tetrosomus gibbosus",3,87.2,23,"red",3,246.82,263.36,272.12,14.34,8.28,16.22,247.14,279.59
"isrwest241220H","Scorpaenidae","Pterois miles",1,87.2,23,"red",1,21.16,21.16,21.16,NA,NA,NA,NA,NA
"isrwest241220I","Acanthuridae","Ctenochaetus striatus",4,41.9,24,"red",4,112.61,139.67,157.77,19.26,9.63,18.88,120.79,158.55
"isrwest241220I","Balistidae","Sufflamen albicaudatum",1,41.9,24,"red",1,143.89,143.89,143.89,NA,NA,NA,NA,NA
"isrwest241220I","Chaetodontidae","Chaetodon austriacus",2,41.9,24,"red",2,116.43,116.99,117.54,0.79,0.56,1.09,115.89,118.08
"isrwest241220I","Chaetodontidae","Chaetodon fasciatus",2,41.9,24,"red",2,134.83,145.81,156.79,15.53,10.98,21.53,124.28,167.34
"isrwest241220I","Chaetodontidae","Chaetodon paucifasciatus",2,41.9,24,"red",2,91.46,93.16,94.86,2.41,1.7,3.34,89.82,96.5
"isrwest241220I","Chaetodontidae","Heniochus intermedius",2,41.9,24,"red",2,170.35,176.7,183.05,8.98,6.35,12.45,164.25,189.14
"isrwest241220I","Labridae","Bodianus anthioides",2,41.9,24,"red",2,148.9,168.16,187.42,27.24,19.26,37.76,130.4,205.92
"isrwest241220I","Labridae","Coris aygula",1,41.9,24,"red",1,297.63,297.63,297.63,NA,NA,NA,NA,NA
"isrwest241220I","Labridae","Oxycheilinus mentalis",1,41.9,24,"red",1,168.29,168.29,168.29,NA,NA,NA,NA,NA
"isrwest241220I","Labridae","Pseudocheilinus evanidus",1,41.9,24,"red",1,64.01,64.01,64.01,NA,NA,NA,NA,NA
"isrwest241220I","Mullidae","Parupeneus forsskali",1,41.9,24,"red",1,174.25,174.25,174.25,NA,NA,NA,NA,NA
"isrwest241220I","Mullidae","Parupeneus macronemus",2,41.9,24,"red",2,124.63,138.2,151.78,19.2,13.58,26.61,111.59,164.82
"isrwest241220I","Muraenidae","Gymnothorax johnsoni",1,41.9,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220I","Muraenidae","Gymnothorax nudivomer",2,41.9,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest241220I","Pomacanthidae","Apolemichthys xanthotis",3,41.9,24,"red",3,90.96,115.1,136.74,22.99,13.27,26.02,89.09,141.12
"isrwest241220I","Pomacanthidae","Genicanthus caudovittatus",3,41.9,24,"red",3,113.15,117.55,122.06,4.45,2.57,5.04,112.51,122.58
"isrwest241220I","Pomacanthidae","Pygoplites diacanthus",2,41.9,24,"red",2,149.67,171.16,192.64,30.39,21.49,42.12,129.04,213.27
"isrwest241220I","Pomacentridae","Chromis pelloura",23,41.9,24,"red",11,114.52,123.06,139.69,8.84,2.67,5.23,117.83,128.29
"isrwest241220I","Pomacentridae","Pomacentrus trichrourus",7,41.9,24,"red",1,37.88,37.88,37.88,NA,NA,NA,NA,NA
"isrwest241220I","Scaridae","Chlorurus genazonatus",1,41.9,24,"red",1,382.16,382.16,382.16,NA,NA,NA,NA,NA
"isrwest241220I","Scaridae","Chlorurus sordidus",3,41.9,24,"red",3,207.49,213.22,216.58,4.99,2.88,5.64,207.58,218.86
"isrwest241220I","Scaridae","Scarus ferrugineus",2,41.9,24,"red",2,211.45,233.47,255.5,31.15,22.03,43.17,190.3,276.64
"isrwest241220I","Serranidae","Cephalopholis hemistiktos",2,41.9,24,"red",2,106.27,132.22,158.18,36.71,25.96,50.87,81.35,183.09
"isrwest241220I","Serranidae","Epinephelus fasciatus",4,41.9,24,"red",4,186.75,246,292.57,44.73,22.37,43.84,202.16,289.83
"isrwest241220I","Serranidae","Variola louti",2,41.9,24,"red",2,125.24,136.64,148.03,16.11,11.39,22.33,114.31,158.96
"isrwest260122A","Carangidae","Seriola dumerili",1,140,21,"red",1,812.81,812.81,812.81,NA,NA,NA,NA,NA
"isrwest260122A","Nemipteridae","Nemipterus zysron",1,140,21,"red",1,169.96,169.96,169.96,NA,NA,NA,NA,NA
"isrwest260122A","Ostraciidae","Tetrosomus gibbosus",1,140,21,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122A","Sparidae","Argyrops megalommatus",5,140,21,"red",5,130.76,158.22,225.4,38.35,17.15,33.61,124.61,191.83
"isrwest260122B","Muraenidae","Gymnothorax elegans",1,114,21,"red",1,384.6,384.6,384.6,NA,NA,NA,NA,NA
"isrwest260122B","Ostraciidae","Tetrosomus gibbosus",3,114,21,"red",3,242.24,256.83,274.89,16.6,9.58,18.78,238.05,275.61
"isrwest260122B","Serranidae","Epinephelus areolatus",1,114,21,"red",1,319.92,319.92,319.92,NA,NA,NA,NA,NA
"isrwest260122B","Serranidae","Plectropomus pessuliferus",1,114,21,"red",1,902.62,902.62,902.62,NA,NA,NA,NA,NA
"isrwest260122C","Pinguipedidae","Parapercis somaliensis",1,149,21,"red",1,120.08,120.08,120.08,NA,NA,NA,NA,NA
"isrwest260122C","Priacanthidae","Priacanthus sagittarius",1,149,21,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122C","Sparidae","Argyrops megalommatus",1,149,21,"red",1,189.14,189.14,189.14,NA,NA,NA,NA,NA
"isrwest260122D","Labridae","Choerodon robustus",1,92,21,"red",1,254.05,254.05,254.05,NA,NA,NA,NA,NA
"isrwest260122D","Monacanthidae","Thamnaconus erythraeensis",2,92,21,"red",2,196.87,204.75,212.63,11.14,7.88,15.45,189.3,220.19
"isrwest260122D","Nemipteridae","Nemipterus zysron",1,92,21,"red",1,197.58,197.58,197.58,NA,NA,NA,NA,NA
"isrwest260122D","Ostraciidae","Tetrosomus gibbosus",1,92,21,"red",1,236.92,236.92,236.92,NA,NA,NA,NA,NA
"isrwest260122D","Serranidae","Variola louti",1,92,21,"red",1,319.82,319.82,319.82,NA,NA,NA,NA,NA
"isrwest260122E","Echeneidae","Echeneis naucrates",1,71,21,"red",1,229.72,229.72,229.72,NA,NA,NA,NA,NA
"isrwest260122E","Ostraciidae","Tetrosomus gibbosus",1,71,21,"red",1,208.63,208.63,208.63,NA,NA,NA,NA,NA
"isrwest260122E","Rachycentridae","Rachycentron canadum",1,71,21,"red",1,1210.97,1210.97,1210.97,NA,NA,NA,NA,NA
"isrwest260122E","Rhinobatidae","Rhynchobatus djiddensis",1,71,21,"red",1,1307.9,1307.9,1307.9,NA,NA,NA,NA,NA
"isrwest260122E","Tetraodontidae","Lagocephalus sceleratus",2,71,21,"red",2,261.2,267.26,273.32,8.57,6.06,11.88,255.38,279.14
"isrwest260122F","Balistidae","Sufflamen albicaudatum",1,48.4,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122F","Chaetodontidae","Chaetodon auriga",2,48.4,22,"red",2,189.22,191.01,192.79,2.52,1.78,3.5,187.51,194.5
"isrwest260122F","Labridae","Bodianus anthioides",1,48.4,22,"red",1,136.29,136.29,136.29,NA,NA,NA,NA,NA
"isrwest260122F","Labridae","Cirrhilabrus blatteus",11,48.4,22,"red",11,102.46,127.59,150.54,13.64,4.11,8.06,119.53,135.65
"isrwest260122F","Labridae","Cirrhilabrus rubriventralis",2,48.4,22,"red",1,68.51,68.51,68.51,NA,NA,NA,NA,NA
"isrwest260122F","Labridae","Coris aygula",1,48.4,22,"red",1,622.45,622.45,622.45,NA,NA,NA,NA,NA
"isrwest260122F","Labridae","Labroides dimidiatus",1,48.4,22,"red",1,666.69,666.69,666.69,NA,NA,NA,NA,NA
"isrwest260122F","Labridae","Paracheilinus octotaenia",24,48.4,22,"red",11,44.52,54.12,63.76,7.05,2.13,4.17,49.95,58.29
"isrwest260122F","Labridae","Pseudocheilinus evanidus",3,48.4,22,"red",2,39.74,54.7,69.66,21.16,14.96,29.32,25.37,84.02
"isrwest260122F","Lethrinidae","Lethrinus nebulosus",2,48.4,22,"red",2,500.23,524.83,549.43,34.79,24.6,48.21,476.62,573.04
"isrwest260122F","Mullidae","Parupeneus forsskali",1,48.4,22,"red",1,175.49,175.49,175.49,NA,NA,NA,NA,NA
"isrwest260122F","Mullidae","Parupeneus macronemus",2,48.4,22,"red",2,129.62,139.55,149.47,14.04,9.93,19.46,120.09,159
"isrwest260122F","Muraenidae","Gymnothorax johnsoni",1,48.4,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122F","Ostraciidae","Tetrosomus gibbosus",1,48.4,22,"red",1,221.08,221.08,221.08,NA,NA,NA,NA,NA
"isrwest260122F","Pomacanthidae","Genicanthus caudovittatus",7,48.4,22,"red",3,59.8,77.54,102.65,22.36,12.91,25.3,52.24,102.84
"isrwest260122F","Pomacentridae","Pomacentrus trichrourus",2,48.4,22,"red",2,46.02,65.26,84.5,27.21,19.24,37.71,27.55,102.96
"isrwest260122F","Scaridae","Chlorurus sordidus",1,48.4,22,"red",1,53.51,53.51,53.51,NA,NA,NA,NA,NA
"isrwest260122F","Scaridae","Hipposcarus harid",1,48.4,22,"red",1,493.36,493.36,493.36,NA,NA,NA,NA,NA
"isrwest260122F","Scaridae","Scarus ferrugineus",4,48.4,22,"red",3,312.47,409.72,523.84,106.69,61.6,120.73,288.98,530.45
"isrwest260122F","Serranidae","Cephalopholis argus",1,48.4,22,"red",1,229.77,229.77,229.77,NA,NA,NA,NA,NA
"isrwest260122F","Serranidae","Cephalopholis hemistiktos",2,48.4,22,"red",2,98.3,114.92,131.54,23.5,16.62,32.57,82.35,147.5
"isrwest260122F","Serranidae","Variola louti",1,48.4,22,"red",1,443.14,443.14,443.14,NA,NA,NA,NA,NA
"isrwest260122G","Acanthuridae","Naso unicornis",1,34.4,22,"red",1,425.96,425.96,425.96,NA,NA,NA,NA,NA
"isrwest260122G","Balistidae","Sufflamen albicaudatum",2,34.4,22,"red",2,171.47,178,184.54,9.24,6.54,12.81,165.2,190.81
"isrwest260122G","Chaetodontidae","Chaetodon auriga",1,34.4,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122G","Labridae","Coris caudimacula",1,34.4,22,"red",1,122.33,122.33,122.33,NA,NA,NA,NA,NA
"isrwest260122G","Labridae","Paracheilinus octotaenia",4,34.4,22,"red",1,50.14,50.14,50.14,NA,NA,NA,NA,NA
"isrwest260122G","Lethrinidae","Lethrinus nebulosus",2,34.4,22,"red",1,483.07,483.07,483.07,NA,NA,NA,NA,NA
"isrwest260122G","Mullidae","Parupeneus forsskali",1,34.4,22,"red",1,108.63,108.63,108.63,NA,NA,NA,NA,NA
"isrwest260122G","Mullidae","Parupeneus macronemus",2,34.4,22,"red",1,99.58,99.58,99.58,NA,NA,NA,NA,NA
"isrwest260122G","Muraenidae","Gymnothorax nudivomer",1,34.4,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122G","Myliobatidae","Aetobatus ocellatus",1,34.4,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122G","Ostraciidae","Tetrosomus gibbosus",1,34.4,22,"red",1,233.32,233.32,233.32,NA,NA,NA,NA,NA
"isrwest260122G","Pomacentridae","Dascyllus marginatus",3,34.4,22,"red",1,32.07,32.07,32.07,NA,NA,NA,NA,NA
"isrwest260122G","Pomacentridae","Pomacentrus trichrourus",7,34.4,22,"red",1,72.95,72.95,72.95,NA,NA,NA,NA,NA
"isrwest260122G","Scaridae","Cetoscarus bicolor",1,34.4,22,"red",1,512.11,512.11,512.11,NA,NA,NA,NA,NA
"isrwest260122G","Scorpaenidae","Pterois miles",1,34.4,22,"red",1,207.71,207.71,207.71,NA,NA,NA,NA,NA
"isrwest260122G","Serranidae","Variola louti",1,34.4,22,"red",1,440.56,440.56,440.56,NA,NA,NA,NA,NA
"isrwest260122H","Acanthuridae","Zebrasoma xanthurum",1,16.8,22,"red",1,205.24,205.24,205.24,NA,NA,NA,NA,NA
"isrwest260122H","Balistidae","Balistapus undulatus",1,16.8,22,"red",1,269.65,269.65,269.65,NA,NA,NA,NA,NA
"isrwest260122H","Balistidae","Sufflamen albicaudatum",1,16.8,22,"red",1,199.81,199.81,199.81,NA,NA,NA,NA,NA
"isrwest260122H","Chaetodontidae","Chaetodon auriga",2,16.8,22,"red",2,196.81,197.79,198.77,1.38,0.98,1.92,195.87,199.71
"isrwest260122H","Labridae","Cirrhilabrus rubriventralis",9,16.8,22,"red",4,43.8,46,47.69,1.61,0.81,1.58,44.42,47.58
"isrwest260122H","Labridae","Coris caudimacula",1,16.8,22,"red",1,114.82,114.82,114.82,NA,NA,NA,NA,NA
"isrwest260122H","Labridae","Paracheilinus octotaenia",14,16.8,22,"red",4,40.66,54.02,65.36,11.39,5.69,11.16,42.86,65.18
"isrwest260122H","Lethrinidae","Lethrinus mahsena",1,16.8,22,"red",1,222.53,222.53,222.53,NA,NA,NA,NA,NA
"isrwest260122H","Mullidae","Parupeneus macronemus",1,16.8,22,"red",1,107.25,107.25,107.25,NA,NA,NA,NA,NA
"isrwest260122H","Muraenidae","Gymnothorax nudivomer",1,16.8,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest260122H","Pomacanthidae","Apolemichthys xanthotis",2,16.8,22,"red",2,173.91,179.54,185.16,7.96,5.63,11.03,168.5,190.57
"isrwest260122H","Pomacentridae","Dascyllus marginatus",3,16.8,22,"red",2,43.1,45.84,48.58,3.88,2.74,5.37,40.47,51.21
"isrwest260122H","Scaridae","Hipposcarus harid",1,16.8,22,"red",1,443.95,443.95,443.95,NA,NA,NA,NA,NA
"isrwest260122H","Scaridae","Scarus ferrugineus",1,16.8,22,"red",1,475.61,475.61,475.61,NA,NA,NA,NA,NA
"isrwest260122H","Serranidae","Cephalopholis hemistiktos",1,16.8,22,"red",1,132.5,132.5,132.5,NA,NA,NA,NA,NA
